source,id,year_joined_party,start_key,province_joined,locale_joined,political_party,year_left_party,end_key
0003,012940,01907,0,  -9,  -9,001,   -9,0
0003,013037,01904,0,  -9,  -9,002,   -9,0
0003,013037,01917,0,0091,  -9,001,   -9,0
0003,013543,   -9,0,  -9,  -9,013,01903,0
0003,013543,01901,0,  -9,  -9,014,   -9,0
0003,013543,01903,0,  -9,  -9,001,   -9,0
0003,013951,01905,0,  -9,  -9,001,   -9,0
0003,013951,01914,1,  -9,  -9,036,01917,2
0003,014026,01901,0,  -9,  -9,012,01917,0
0003,014026,01917,0,0325,  -9,001,   -9,0
0003,014056,01907,0,0182,0414,001,   -9,0
0003,014066,01908,0,0179,  -9,001,   -9,0
0003,014074,01917,0,0182,0414,001,   -9,0
0003,014150,01905,0,  -9,  -9,001,   -9,0
0003,014164,01913,0,0049,0134,001,   -9,0
0003,014168,01909,0,  -9,  -9,001,   -9,0
0003,014230,01906,0,  -9,  -9,001,   -9,0
0003,014240,01897,0,  -9,  -9,001,   -9,0
0003,014248,01904,0,  -9,  -9,001,   -9,0
0003,014250,01903,0,0203,0485,001,   -9,0
0003,014265,01940,0,  -9,  -9,001,   -9,0
0003,014340,01917,0,0203,0485,001,   -9,0
0003,014344,01899,0,  -9,  -9,001,   -9,0
0003,014366,01913,0,0182,0414,001,   -9,0
0003,014438,01904,0,  -9,  -9,001,   -9,0
0003,014461,01941,0,  -9,  -9,001,   -9,0
0003,014462,01912,0,  -9,  -9,001,   -9,0
0003,014463,01904,0,0179,  -9,001,   -9,0
0003,014468,01898,0,0233,0572,001,   -9,0
0003,014503,   -9,0,  -9,  -9,001,   -9,0
0003,014503,   -9,0,  -9,  -9,003,   -9,0
0003,014520,01907,0,  -9,  -9,001,   -9,0
0003,014550,01917,0,0203,0485,001,   -9,0
0003,014552,01905,0,  -9,  -9,001,   -9,0
0003,014613,   -9,0,  -9,  -9,001,   -9,0
0003,014613,01880,0,  -9,  -9,004,   -9,0
0003,014614,01917,0,  -9,  -9,001,   -9,0
0003,014644,01901,0,  -9,  -9,001,   -9,0
0003,014715,   -9,0,  -9,  -9,001,   -9,0
0003,014715,01907,1,  -9,  -9,025,01917,0
0003,015056,01904,0,  -9,  -9,001,   -9,0
0003,015255,01916,0,  -9,  -9,001,   -9,0
0003,015869,   -9,0,  -9,  -9,003,01889,0
0003,015869,01889,0,  -9,  -9,011,01903,0
0003,015869,01903,0,  -9,  -9,002,01917,0
0003,015869,01917,0,  -9,  -9,031,01917,0
0003,015869,01921,0,0203,0485,001,   -9,0
0003,017131,   -9,0,  -9,  -9,001,   -9,0
0003,017131,01906,0,  -9,  -9,010,   -9,0
0003,017177,01945,0,0313,0770,001,   -9,0
0003,017601,01904,0,  -9,  -9,001,   -9,0
0003,017861,01907,0,  -9,  -9,001,   -9,0
0003,017931,01906,0,  -9,  -9,001,   -9,0
0003,018151,01905,0,  -9,  -9,001,   -9,0
0003,018535,01899,0,0148,0332,001,   -9,0
0003,018591,01918,0,  -9,  -9,001,   -9,0
0003,019895,01902,0,  -9,  -9,001,   -9,0
0003,020391,01907,0,  -9,  -9,001,   -9,0
0003,020729,01917,0,  -9,  -9,001,   -9,0
0003,020757,01903,0,  -9,  -9,001,   -9,0
0003,021525,01919,0,  -9,  -9,001,   -9,0
0003,021991,01904,0,0223,0545,001,   -9,0
0003,022359,01925,0,  -9,  -9,001,   -9,0
0003,022385,01893,0,0182,0414,001,   -9,0
0003,022993,01904,0,0223,0545,001,   -9,0
0003,023055,01902,0,0087,0567,001,   -9,0
0003,023481,01917,0,0023,0052,001,   -9,0
0003,023603,01905,0,  -9,  -9,001,   -9,0
0003,023629,01942,0,  -9,  -9,001,   -9,0
0003,024141,01912,0,  -9,  -9,001,   -9,0
0003,024189,01909,0,  -9,  -9,032,01916,0
0003,024189,01917,0,0182,0414,001,   -9,0
0003,024431,01914,1,  -9,  -9,007,01917,0
0003,024431,01918,0,  -9,  -9,001,   -9,0
0003,024583,01918,0,0246,0143,001,   -9,0
0003,024701,01912,0,0203,0485,001,   -9,0
0003,024859,01904,0,  -9,  -9,001,   -9,0
0003,025059,01904,0,  -9,  -9,002,01917,0
0003,025059,01918,0,  -9,  -9,001,   -9,0
0003,025059,01918,0,  -9,  -9,001,01924,0
0003,025069,01902,0,  -9,  -9,001,   -9,0
0003,025121,01918,0,  -9,  -9,001,   -9,0
0003,025163,01941,0,  -9,  -9,001,   -9,0
0003,025483,   -9,0,  -9,  -9,024,01918,2
0003,025483,01918,0,  -9,  -9,001,   -9,0
0003,025683,01905,0,0293,0213,001,   -9,0
0003,025821,01917,0,  -9,  -9,001,   -9,0
0003,026635,01927,0,0093,0883,001,   -9,0
0003,026677,01917,0,  -9,  -9,001,   -9,0
0003,027225,01917,0,  -9,  -9,001,   -9,0
0003,028453,01918,0,  -9,  -9,001,   -9,0
0003,028597,01917,0,  -9,  -9,001,   -9,0
0003,028945,01934,0,0203,0485,001,   -9,0
0003,029107,01904,0,  -9,  -9,001,   -9,0
0003,029267,01905,0,  -9,  -9,001,   -9,0
0003,029357,01927,0,0203,0485,001,   -9,0
0003,029489,01918,0,0302,0748,001,   -9,0
0003,029529,01918,0,0203,0485,001,   -9,0
0003,029633,01918,0,  -9,  -9,001,   -9,0
0003,029667,01927,0,  -9,  -9,001,   -9,0
0003,029823,   -9,0,  -9,  -9,013,01904,0
0003,029823,01904,0,0179,0626,001,   -9,0
0003,030813,01920,0,  -9,  -9,001,   -9,0
0003,030855,01898,0,  -9,  -9,001,   -9,0
0003,030877,01924,0,  -9,  -9,001,   -9,0
0003,031019,   -9,0,  -9,  -9,001,   -9,0
0003,031019,01890,1,  -9,  -9,040,01900,2
0003,031189,01920,0,  -9,  -9,001,   -9,0
0003,031614,01901,0,  -9,  -9,047,01908,2
0003,031614,01908,0,  -9,  -9,048,01917,2
0003,031614,01917,0,  -9,  -9,001,   -9,0
0003,031618,01910,0,  -9,  -9,001,   -9,0
0003,031640,01893,0,  -9,  -9,013,01903,0
0003,031640,01903,0,  -9,  -9,001,   -9,0
0003,031640,01903,0,  -9,  -9,001,01914,0
0003,031640,01914,0,  -9,  -9,002,01917,0
0003,031640,01917,0,  -9,  -9,053,01919,0
0003,031640,01920,0,  -9,  -9,001,   -9,0
0003,031668,01939,0,0203,0485,001,   -9,0
0003,031680,01912,0,  -9,  -9,005,01914,0
0003,031680,01915,0,  -9,  -9,001,   -9,0
0003,031716,01928,0,  -9,  -9,001,   -9,0
0003,031752,01917,0,0103,0254,001,   -9,0
0003,031865,01904,0,  -9,  -9,001,   -9,0
0003,031966,01916,0,  -9,  -9,001,   -9,0
0003,032247,   -9,0,  -9,  -9,020,   -9,0
0003,032247,   -9,0,  -9,  -9,024,   -9,0
0003,032247,01919,0,  -9,  -9,001,   -9,0
0003,032561,01905,0,  -9,  -9,001,   -9,0
0003,032575,01902,0,  -9,  -9,001,   -9,0
0003,032583,01904,0,  -9,  -9,001,   -9,0
0003,032861,01904,0,0086,  -9,001,   -9,0
0003,032861,01906,2,  -9,  -9,055,01918,0
0003,032861,01918,0,  -9,  -9,056,01944,0
0003,032889,01906,0,  -9,  -9,026,01917,2
0003,032889,01915,1,  -9,  -9,001,   -9,0
0003,032895,01892,0,  -9,  -9,017,01906,2
0003,032895,01906,0,  -9,  -9,019,   -9,0
0003,032895,01918,0,  -9,  -9,001,   -9,0
0003,032901,01905,0,0182,0414,001,   -9,0
0003,032937,01904,0,0203,0485,001,   -9,0
0003,032955,01902,0,  -9,  -9,001,   -9,0
0003,033011,01920,0,  -9,  -9,001,   -9,0
0003,033721,01906,0,  -9,  -9,012,01913,0
0003,033721,01913,0,  -9,  -9,009,01917,0
0003,033721,01917,0,0182,0414,001,   -9,0
0003,034037,01908,0,  -9,  -9,001,   -9,0
0003,034289,01897,0,  -9,  -9,001,   -9,0
0003,034367,01917,0,  -9,  -9,001,   -9,0
0003,034445,01938,0,  -9,  -9,001,   -9,0
0003,034655,01919,0,0285,  -9,001,   -9,0
0003,034685,01917,0,0023,0386,001,   -9,0
0003,034771,01918,0,0023,0052,001,   -9,0
0003,034821,01919,0,  -9,  -9,001,   -9,0
0003,034905,01942,0,  -9,  -9,001,   -9,0
0003,034923,01903,0,0243,0378,001,   -9,0
0003,035185,01924,0,  -9,  -9,001,   -9,0
0003,035221,01936,0,0203,0485,001,   -9,0
0003,035279,01917,0,  -9,  -9,001,   -9,0
0003,035293,01918,0,0325,  -9,001,   -9,0
0003,035497,01891,0,  -9,  -9,004,01893,0
0003,035497,01893,0,0182,0414,001,   -9,0
0003,035541,01918,0,  -9,  -9,023,01920,0
0003,035541,01920,0,0325,  -9,001,   -9,0
0003,035699,01903,0,  -9,  -9,026,01917,0
0003,035699,01917,0,0182,0414,001,   -9,0
0003,035723,01925,0,0182,0414,001,   -9,0
0003,036069,01891,2,  -9,  -9,001,01891,1
0003,036069,01900,0,0388,  -9,001,   -9,0
0003,036105,01913,0,  -9,  -9,001,   -9,0
0003,036107,01929,0,0182,0414,001,   -9,0
0003,036265,01901,0,0213,0229,001,   -9,0
0003,036345,01907,0,  -9,  -9,001,   -9,0
0003,036345,01907,0,  -9,  -9,001,01928,0
0003,036345,01928,2,  -9,  -9,001,01935,0
0003,036359,01902,0,  -9,  -9,002,01917,0
0003,036359,01917,0,0182,0414,001,   -9,0
0003,036377,01880,1,  -9,  -9,004,01893,0
0003,036377,01893,0,0114,0272,001,   -9,0
0003,037959,01910,0,0182,  -9,001,   -9,0
0003,037985,01910,0,  -9,  -9,001,   -9,0
0003,040107,01917,0,  -9,  -9,001,   -9,0
0003,040121,01905,0,  -9,  -9,001,   -9,0
0003,040967,   -9,0,  -9,  -9,001,   -9,0
0003,040967,01902,0,  -9,  -9,013,01912,0
0003,040967,01912,0,  -9,  -9,002,01917,0
0003,040967,01918,0,  -9,  -9,005,01919,0
0003,040985,01905,0,0077,0189,001,   -9,0
0003,040985,01917,0,  -9,  -9,021,01917,0
0003,041111,01917,0,0313,0770,001,   -9,0
0003,041137,01914,0,  -9,  -9,001,   -9,0
0003,041191,01902,0,0293,0213,001,   -9,0
0003,041299,01918,0,0199,0475,001,   -9,0
0003,041423,01905,0,  -9,  -9,024,01918,2
0003,041423,01918,0,  -9,  -9,021,01919,0
0003,041423,01919,0,0203,0485,001,   -9,0
0003,041773,01897,0,  -9,  -9, -9,01918,0
0003,041773,01918,0,0203,0485,001,   -9,0
0003,042371,01906,0,  -9,  -9,001,   -9,0
0003,042397,01904,0,0091,  -9,001,   -9,0
0003,042593,01903,0,  -9,  -9,001,   -9,0
0003,042643,01913,0,  -9,  -9,001,   -9,0
0003,042709,01896,0,0313,0770,001,   -9,0
0003,042723,01905,0,  -9,  -9,001,   -9,0
0003,042777,01907,0,  -9,  -9,001,   -9,0
0003,042929,01905,0,  -9,  -9,001,   -9,0
0003,043159,01908,0,  -9,  -9,005,01917,0
0003,043159,01917,0,  -9,  -9,007,01918,0
0003,043159,01918,0,0182,0414,001,   -9,0
0003,043219,01901,0,0264,0655,001,   -9,0
0003,043459,01912,0,  -9,  -9,001,   -9,0
0003,043679,01917,0,  -9,  -9,001,   -9,0
0003,043971,01917,0,  -9,  -9,005,01919,0
0003,043971,01919,0,0367,  -9,001,   -9,0
0003,044233,   -9,0,  -9,  -9,001,   -9,0
0003,044297,01900,0,  -9,  -9,001,   -9,0
0003,044393,01903,0,  -9,  -9,001,   -9,0
0003,044645,01902,0,  -9,  -9,001,   -9,0
0003,044647,01917,0,  -9,  -9,001,   -9,0
0003,044673,01894,0,0182,0414,001,   -9,0
0003,044777,01907,0,0182,0414,001,   -9,0
0003,044957,01906,0,  -9,  -9,005,01917,0
0003,044957,01917,0,  -9,  -9,007,01918,0
0003,044957,01918,0,  -9,  -9,001,   -9,0
0003,044997,01944,0,0133,  -9,001,   -9,0
0003,045089,   -9,0,  -9,  -9,005,01917,0
0003,045089,01918,0,  -9,  -9,001,   -9,0
0003,045575,01904,0,  -9,  -9,001,   -9,0
0003,045647,01903,0,0324,0797,001,   -9,0
0003,045767,01900,1,  -9,  -9,024,01905,2
0003,045767,01903,0,  -9,  -9,001,   -9,0
0003,045865,01912,0,  -9,  -9,001,   -9,0
0003,046125,01917,0,0227,0556,001,   -9,0
0003,046823,01904,0,  -9,  -9,001,   -9,0
0003,047027,01905,0,0190,0440,001,   -9,0
0003,048749,01900,0,  -9,  -9,001,   -9,0
0003,048749,01900,2,  -9,  -9,012,01900,1
0003,049171,01945,0,  -9,  -9,001,   -9,0
0003,049205,01917,0,0182,0414,001,   -9,0
0003,049353,01917,0,  -9,  -9,001,   -9,0
0003,049353,01917,0,  -9,  -9,001,01923,0
0003,049663,01903,0,  -9,  -9,001,   -9,0
0003,049759,01917,0,0223,0545,001,   -9,0
0003,050037,01902,0,  -9,  -9,001,   -9,0
0003,050579,01912,0,  -9,  -9,001,   -9,0
0003,050601,01905,0,  -9,  -9,024,01918,0
0003,050601,01918,0,0093,0225,001,   -9,0
0003,050831,01906,0,  -9,  -9,001,   -9,0
0003,050899,01917,0,  -9,  -9,001,   -9,0
0003,051219,01908,0,  -9,  -9,001,   -9,0
0003,051307,   -9,0,  -9,  -9,001,   -9,0
0003,051307,01905,0,  -9,  -9,049,01921,2
0003,051387,01924,0,0203,0485,001,   -9,0
0003,051395,01905,0,  -9,  -9,001,   -9,0
0003,051429,01907,0,  -9,  -9,001,   -9,0
0003,051445,01909,0,  -9,  -9,001,   -9,0
0003,051475,01903,0,0204,0352,001,   -9,0
0003,051575,01917,0,0342,0846,001,   -9,0
0003,052189,01891,0,  -9,  -9,013,01903,0
0003,052189,01903,0,0325,  -9,001,   -9,0
0003,052313,01903,0,  -9,  -9,001,   -9,0
0003,052371,01915,0,0203,0485,001,   -9,0
0003,053171,   -9,0,  -9,  -9,006,01922,0
0003,053171,01906,0,  -9,  -9,007,   -9,0
0003,053171,01917,0,  -9,  -9,025,01917,0
0003,053171,01917,0,  -9,  -9,027,   -9,0
0003,053171,01918,0,  -9,  -9,050,   -9,0
0003,053171,01920,0,  -9,  -9,051,01920,0
0003,060134,01930,0,  -9,  -9,001,   -9,0
0003,060170,01905,0,  -9,  -9,001,01914,0
0003,060170,01918,0,0203,0485,001,   -9,0
0003,060280,01917,0,  -9,  -9,001,   -9,0
0003,060280,01917,0,0023,0052,001,   -9,0
0003,060316,   -9,0,  -9,  -9,001,   -9,0
0003,060316,01901,0,  -9,  -9,002,01920,0
0003,060318,01904,0,0091,0081,001,   -9,0
0003,060426,01917,0,0203,0485,001,   -9,0
0003,060442,01936,0,0203,0485,001,   -9,0
0003,060474,01919,0,  -9,  -9,001,   -9,0
0003,060494,01919,0,  -9,  -9,001,   -9,0
0003,060498,01929,0,0253,0742,001,   -9,0
0003,060504,01924,0,  -9,  -9,001,   -9,0
0003,060506,01911,0,  -9,  -9,001,   -9,0
0003,060526,01927,0,  -9,  -9,001,   -9,0
0003,060546,01919,0,  -9,  -9,001,   -9,0
0003,060648,01901,0,  -9,  -9,012,01903,0
0003,060648,01903,0,  -9,  -9,001,   -9,0
0003,060650,01910,0,0325,0332,001,   -9,0
0003,060660,   -9,0,  -9,  -9,001,   -9,0
0003,060660,01893,0,  -9,  -9,013,01902,2
0003,060660,01902,2,  -9,  -9,012,01907,0
0003,060660,01907,0,  -9,  -9,002,01920,0
0003,060754,   -9,0,  -9,  -9,001,   -9,0
0003,060754,   -9,0,  -9,  -9,002,01931,2
0003,060774,01908,0,  -9,  -9,001,01910,0
0003,060774,01908,0,0203,0485,001,   -9,0
0003,060782,01918,0,  -9,  -9,001,   -9,0
0003,060786,01917,0,  -9,  -9,024,01918,0
0003,060786,01919,0,  -9,  -9,001,   -9,0
0003,060830,01914,0,0182,  -9,001,   -9,0
0003,060938,01921,0,  -9,  -9,001,   -9,0
0003,060954,01920,0,  -9,  -9,001,   -9,0
0003,061038,01941,0,0067,0449,001,   -9,0
0003,061060,01919,2,  -9,  -9,001,   -9,0
0003,061066,01927,0,  -9,  -9,001,   -9,0
0003,061162,01898,0,  -9,  -9,012,01906,0
0003,061162,01906,0,0240,0863,001,   -9,0
0003,061164,01913,0,  -9,  -9,001,   -9,0
0003,061512,01944,0,  -9,  -9,001,   -9,0
0003,061518,01918,0,  -9,  -9,001,   -9,0
0003,065104,01921,0,  -9,  -9,001,   -9,0
0003,065176,01926,0,  -9,  -9,001,   -9,0
0003,065210,01918,0,0325,  -9,001,   -9,0
0003,065224,01919,0,0325,  -9,001,   -9,0
0003,070064,01918,0,  -9,  -9,001,   -9,0
0003,070116,01928,0,0325,0332,001,   -9,0
0003,080018,01906,0,  -9,  -9,001,   -9,0
0003,080025,01901,0,  -9,  -9,001,   -9,0
0003,080031,   -9,0,  -9,  -9,001,   -9,0
0003,080031,01903,2,  -9,  -9,002,01926,2
0003,080032,   -9,0,  -9,  -9,001,   -9,0
0003,080032,01905,0,  -9,  -9,021,01921,0
0003,080041,01904,0,  -9,  -9,001,   -9,0
0003,080047,01898,0,  -9,  -9,001,   -9,0
0003,080057,01916,0,  -9,  -9,001,   -9,0
0003,080079,01901,0,0388,  -9,001,   -9,0
0003,080081,01905,0,0474,  -9,001,   -9,0
0003,080118,   -9,0,  -9,  -9,001,   -9,0
0003,080118,01904,2,  -9,  -9,002,   -9,0
0003,080120,   -9,0,  -9,  -9,001,   -9,0
0003,080120,01905,0,  -9,  -9,012,01910,0
0003,080120,01910,0,  -9,  -9,002,01921,2
0003,080135,   -9,0,  -9,  -9,001,   -9,0
0003,080135,01903,0,  -9,  -9,044,01917,0
0003,080135,01917,0,  -9,  -9,021,01921,2
0003,080138,01901,0,0005,0064,001,   -9,0
0003,080139,   -9,0,  -9,  -9,001,   -9,0
0003,080139,01903,0,  -9,  -9,002,01903,0
0003,080142,01904,0,  -9,  -9,001,   -9,0
0003,080142,01904,0,  -9,  -9,001,01927,0
0003,080149,   -9,0,  -9,  -9,001,   -9,0
0003,080149,   -9,0,  -9,  -9,002,   -9,0
0003,080161,01903,0,  -9,  -9,001,   -9,0
0014,001133,01919,0,  -9,  -9,001,   -9,0
0014,002817,01904,0,  -9,  -9,001,   -9,0
0014,003648,01919,0,  -9,  -9,001,   -9,0
0014,003658,01914,0,0182,0414,001,   -9,0
0014,004552,01920,0,  -9,  -9,001,   -9,0
0014,006543,01918,0,  -9,  -9,001,   -9,0
0014,007727,01907,0,  -9,  -9,001,   -9,0
0014,025085,01916,0,  -9,  -9,001,   -9,0
0014,035093,01918,0,  -9,  -9,001,   -9,0
0014,035171,01920,0,  -9,  -9,001,   -9,0
0014,035197,01920,0,  -9,  -9,001,   -9,0
0014,035205,01918,0,  -9,  -9,001,   -9,0
0014,035211,01926,0,0302,0748,001,   -9,0
0014,035337,01918,0,  -9,  -9,001,   -9,0
0014,035443,01926,0,  -9,  -9,001,   -9,0
0014,035465,01926,0,  -9,  -9,001,   -9,0
0014,036041,01932,0,  -9,  -9,001,   -9,0
0014,036045,01914,0,  -9,  -9,001,   -9,0
0014,050495,01928,0,  -9,  -9,001,   -9,0
0014,060274,01920,0,  -9,  -9,001,   -9,0
0014,060340,01929,0,  -9,  -9,001,   -9,0
0014,060354,01918,0,  -9,  -9,001,   -9,0
0014,060464,01928,0,  -9,  -9,001,   -9,0
0014,060516,01919,0,  -9,  -9,001,   -9,0
0014,060530,01929,0,  -9,  -9,001,   -9,0
0014,060590,01924,0,  -9,  -9,001,   -9,0
0014,060666,01930,0,  -9,  -9,001,   -9,0
0014,060856,01926,0,  -9,  -9,001,   -9,0
0014,060930,01928,0,  -9,  -9,001,   -9,0
0024,011361,01903,0,  -9,  -9,001,   -9,0
0028,000412,01903,0,  -9,  -9,001,   -9,0
0028,000501,01914,1,  -9,  -9,012,01917,0
0028,000501,01917,0,0182,0414,001,   -9,0
0028,000515,01907,0,0359,0876,001,   -9,0
0028,000658,01912,0,0183,0385,001,   -9,0
0028,000705,01904,0,0090,0761,001,   -9,0
0028,000724,01913,0,  -9,  -9,013,01917,0
0028,000724,01917,0,0108,0266,001,   -9,0
0028,001984,01904,0,0203,0485,001,   -9,0
0028,002017,01907,0,  -9,  -9, -9,01917,0
0028,002017,01917,0,0143,0318,001,   -9,0
0028,002040,01903,0,  -9,  -9,002,01917,0
0028,002040,01917,0,0182,0414,001,   -9,0
0028,002101,01901,0,  -9,  -9,001,   -9,0
0028,002111,01905,0,0204,0664,001,   -9,0
0028,002117,   -9,0,  -9,  -9,028,01918,0
0028,002117,01918,0,0020,0040,001,   -9,0
0028,002808,01903,0,  -9,  -9,001,   -9,0
0028,003144,01905,0,0354,  -9,001,   -9,0
0028,003169,01913,0,  -9,  -9,001,   -9,0
0028,003534,01917,0,0148,0332,001,   -9,0
0028,003546,01906,0,  -9,  -9,001,   -9,0
0028,003562,01917,0,0203,0485,001,   -9,0
0028,003666,01917,0,0023,0052,001,   -9,0
0028,003676,01913,0,0239,  -9,001,   -9,0
0028,003722,01917,0,  -9,  -9,028,01919,0
0028,003722,01919,0,0023,0052,001,   -9,0
0028,003752,01906,0,  -9,  -9,001,   -9,0
0028,003770,01904,0,0023,0053,001,   -9,0
0028,004178,01904,0,0223,0545,001,   -9,0
0028,004411,01917,0,0044,0240,001,   -9,0
0028,005054,01906,0,  -9,  -9, -9,01913,0
0028,005054,01913,0,0182,0414,001,   -9,0
0028,005217,01917,0,0325,  -9,001,   -9,0
0028,005331,01906,0,0090,0761,001,   -9,0
0028,005488,01917,0,0291,0735,001,   -9,0
0028,006093,01903,0,0179,  -9,001,   -9,0
0028,006094,01900,0,  -9,  -9,001,   -9,0
0028,006545,01916,0,0090,0761,001,   -9,0
0028,007226,01901,0,  -9,  -9,012,01903,0
0028,007226,01910,1,  -9,  -9,002,01917,0
0028,007226,01917,0,0182,0414,001,   -9,0
0028,007526,01917,0,0182,0858,001,   -9,0
0028,012603,01900,0,0148,0332,001,   -9,0
0028,012729,01917,0,  -9,  -9,001,   -9,0
0028,020757,01917,2,  -9,  -9,001,   -9,0
0028,023303,01904,0,0023,0053,001,   -9,0
0028,025453,01918,0,  -9,  -9,001,   -9,0
0028,025871,01917,0,0225,0551,001,   -9,0
0028,026863,01920,0,0011,0895,001,   -9,0
0028,027979,   -9,0,  -9,  -9,001,   -9,0
0028,027979,01906,0,  -9,  -9,020,   -9,0
0028,028337,01906,0,0182,0414,001,   -9,0
0028,031908,01902,0,0179,0420,001,   -9,0
0028,031966,01916,0,0135,0310,001,   -9,0
0028,039067,01915,0,  -9,  -9,052,01918,0
0028,039067,01918,0,0285,0585,001,   -9,0
0028,061154,01917,0,0048,0802,001,   -9,0
0028,061160,01905,0,  -9,  -9,001,   -9,0
0028,061504,01916,0,  -9,  -9,001,   -9,0
0028,065120,01904,0,0203,0485,001,   -9,0
0028,080022,01905,0,  -9,  -9,013,01917,2
0028,080022,01917,2,  -9,  -9,001,   -9,0
0028,080049,01899,0,  -9,  -9,012,01903,0
0028,080049,01903,0,  -9,  -9,002,01921,0
0028,080049,01921,0,0090,  -9,001,   -9,0
0028,080057,01916,0,0375,1147,001,   -9,0
0028,080081,01905,0,0023,0052,001,   -9,0
0028,080093,01918,0,0018,0413,001,   -9,0
0028,080094,01912,0,  -9,  -9,001,   -9,0
0028,080099,01919,0,  -9,  -9,001,   -9,0
0028,080107,01918,0,0022,  -9,001,   -9,0
0028,080108,01915,0,0148,0332,001,   -9,0
0028,080115,01917,0,  -9,  -9,014,01917,0
0028,080115,01917,0,0023,0052,001,   -9,0
0028,080134,01917,0,0001,  -9,001,   -9,0
0028,080154,01913,0,0203,0485,001,   -9,0
0028,080161,01903,0,0090,0142,001,   -9,0
0034,000097,01914,0,  -9,  -9,001,   -9,0
0034,000122,01905,0,  -9,  -9,001,   -9,0
0034,000126,   -9,0,  -9,  -9,002,01918,0
0034,000126,01918,0,  -9,  -9,001,   -9,0
0034,000145,01910,0,  -9,  -9,001,   -9,0
0034,000159,01918,0,  -9,  -9,001,   -9,0
0034,000221,01907,0,  -9,  -9,001,   -9,0
0034,000283,01905,0,  -9,  -9,001,   -9,0
0034,000357,01900,0,  -9,  -9,001,   -9,0
0034,000395,01903,0,  -9,  -9,001,   -9,0
0034,000402,01902,0,  -9,  -9,001,   -9,0
0034,000412,01903,0,  -9,  -9,001,   -9,0
0034,001010,01909,0,  -9,  -9,001,   -9,0
0034,001227,01914,0,  -9,  -9,001,   -9,0
0034,001259,01930,0,  -9,  -9,001,   -9,0
0034,001262,01913,0,  -9,  -9,001,   -9,0
0034,001281,01904,0,  -9,  -9,012,01917,0
0034,001281,01917,0,  -9,  -9,001,   -9,0
0034,001284,01903,0,  -9,  -9,001,   -9,0
0034,001318,01901,0,  -9,  -9,001,   -9,0
0034,001391,01898,0,  -9,  -9,001,   -9,0
0034,001428,01910,0,  -9,  -9,001,   -9,0
0034,001465,01909,0,  -9,  -9,001,   -9,0
0034,001484,01903,0,  -9,  -9,001,   -9,0
0034,001542,01907,0,  -9,  -9,001,   -9,0
0034,001583,01892,0,  -9,  -9,011,   -9,0
0034,001601,01915,0,  -9,  -9,001,   -9,0
0034,001624,01904,0,0182,0414,001,   -9,0
0034,001650,01904,0,  -9,  -9,001,   -9,0
0034,001683,01904,0,  -9,  -9,001,   -9,0
0034,001713,01912,0,  -9,  -9,001,   -9,0
0034,001739,01905,0,0179,0626,001,   -9,0
0034,001747,01909,0,  -9,  -9,001,   -9,0
0034,001767,01899,0,  -9,  -9,001,   -9,0
0034,001808,01893,0,  -9,  -9,001,   -9,0
0034,001808,01917,0,  -9,  -9,002,01920,0
0034,001808,01920,0,0203,0485,001,   -9,0
0034,001830,01907,0,  -9,  -9,001,   -9,0
0034,001842,01913,0,  -9,  -9,001,   -9,0
0034,001879,01895,0,  -9,  -9,001,   -9,0
0034,001911,01915,0,0261,0651,001,   -9,0
0034,001921,01905,0,  -9,  -9,001,   -9,0
0034,001995,01902,0,  -9,  -9,001,   -9,0
0034,002011,01901,0,  -9,  -9,001,   -9,0
0034,002029,01915,0,  -9,  -9,001,   -9,0
0034,002343,01919,0,  -9,  -9,001,   -9,0
0034,002360,01905,0,  -9,  -9,001,   -9,0
0034,002960,01905,0,  -9,  -9,001,   -9,0
0034,003135,01895,0,  -9,  -9,001,   -9,0
0034,003135,01895,0,  -9,  -9,011,   -9,0
0034,003164,01899,0,  -9,  -9,011,01899,1
0034,003164,01899,0,-009,  -9,001,   -9,0
0034,003534,01917,0,0148,0332,001,   -9,0
0034,003591,01913,0,  -9,  -9,001,   -9,0
0034,003655,01913,0,  -9,  -9,001,   -9,0
0034,003683,01909,0,  -9,  -9,001,   -9,0
0034,003738,01905,0,  -9,  -9,001,   -9,0
0034,003752,01906,0,  -9,  -9,001,   -9,0
0034,003812,01912,0,  -9,  -9,001,   -9,0
0034,003821,01903,0,  -9,  -9,001,   -9,0
0034,003851,01912,0,  -9,  -9,001,   -9,0
0034,004099,01908,0,  -9,  -9,001,   -9,0
0034,004699,01904,0,  -9,  -9,001,   -9,0
0034,004815,01903,0,  -9,  -9,001,   -9,0
0034,005187,01897,0,  -9,  -9,001,   -9,0
0034,005906,01898,0,  -9,  -9,012,01903,0
0034,005906,01903,0,  -9,  -9,001,   -9,0
0034,006059,01904,0,  -9,  -9,001,   -9,0
0034,006097,   -9,0,  -9,  -9,001,   -9,0
0034,006097,01902,0,  -9,  -9,020,   -9,0
0034,006192,01903,0,  -9,  -9,001,   -9,0
0034,006242,01898,0,  -9,  -9,001,   -9,0
0034,006338,01904,0,  -9,  -9,001,   -9,0
0034,007001,01910,0,  -9,  -9,001,   -9,0
0034,007193,   -9,0,  -9,  -9,009,01917,0
0034,007193,01917,0,0182,0414,001,   -9,0
0034,007226,01903,0,  -9,  -9,002,01917,0
0034,007226,01917,0,  -9,  -9,001,   -9,0
